position COMBINED_rate(cM/Mb) Genetic_Map(cM)
20292853 0.8512286092 0.308211335077362
20294131 1.0409999131 0.309541732966304
20295349 1.0468648938 0.310816814406952
20295510 1.0482181442 0.310985577528169
20295990 1.0405894267 0.311485060452985
20296004 1.0408607065 0.311499632502875
20296510 0.921524357 0.311965923827517
20296658 0.7319566856 0.312074253416986
20299291 0.576769719 0.313592888087113
20305047 2.5112598138 0.328047699575346
20305431 2.2693143779 0.32891911629646
20307689 2.2546433656 0.334010101015984
20309685 2.2534310739 0.338507949439489
20310852 2.6762110304 0.341631087711966
20310923 2.6755726748 0.341821053371877
20312088 2.7424996566 0.345016065471816
20313371 2.7493063336 0.348543425497824
20314561 2.7290494558 0.351790994350226
20314958 1.4952601558 0.352384612632079
20316092 1.448581723 0.354027304305961
20316128 1.4046673541 0.354077872330708
20316521 1.3998882914 0.354628028429229
20316839 1.3391307894 0.355053872020258
20317747 1.3376877201 0.356268492470109
20318541 1.3371566652 0.357330194862278
20321350 1.3370842571 0.361086064540471
20321604 1.3377905544 0.361425863341289
20323037 1.3380452191 0.363343282140259
20324510 1.3388694938 0.365315436904627
20326909 1.3401654609 0.368530493845326
20331117 1.3483461776 0.374204334560667
20332855 1.3595483024 0.376567229510238
20337127 1.411936324 0.382599021486366
20339402 1.7380220594 0.386553021671501
20341497 2.7803934814 0.392377946015034
20341577 3.4054585504 0.392650382699066
20341620 6.5007146118 0.392929913427373
20341645 9.4720369006 0.393166714349888
20342866 9.5223703273 0.404793528519521
20345346 9.5229261984 0.428410385491554
20346321 9.5217719421 0.437694113135101
20346346 9.5237693508 0.437932207368871
20346572 9.5090536967 0.440081253504325
20346949 9.5090536967 0.443666166747981
20347051 9.5095423348 0.444636140066131
20347202 9.5095423348 0.446072080958686
20347211 9.5095423348 0.446157666839699
20347304 9.5088278747 0.447041987832046
20347564 9.5087184997 0.449514254641968
20347781 9.508380356 0.45157757317922
20348472 9.5092520401 0.458148466338929
20349033 9.5092520401 0.463483156733425
20349168 9.5095418194 0.464766944879044
20350109 9.3910291233 0.473603903284069
20350572 9.2089596498 0.477867651601927
20350710 2.3725229165 0.478195059764404
20351990 1.1763221652 0.47970075213586
20354176 1.1742416171 0.48226764431084
20354707 1.1700398644 0.482888935478837
20357070 0.7508875025 0.484663282647244
20361945 0.8607456824 0.488859417848944
20362820 0.9422356642 0.489683874055119
20363170 1.1055448028 0.490070814736099
20363689 1.3735693205 0.490783697213439
20364548 2.4644714723 0.492900678208144
20365400 2.6175613713 0.495130840496492
20365853 2.6340126129 0.496324048210136
20366315 2.6264492185 0.497537467749083
20367192 2.6245156679 0.499839167989831
20367367 2.6236254927 0.500298302451054
20367520 2.6211507309 0.500699338512881
20367611 2.6118931 0.500937020784981
20368378 2.6126499336 0.502940923284052
20370166 2.6293288294 0.50764216323102
20372048 2.6330418041 0.512597547906336
20372715 2.6327683745 0.514353604412127
20373019 2.6331014312 0.515154067247212
20373034 2.6299894496 0.515193517088956
20373086 2.6289130392 0.515330220566995
20374645 2.6275283017 0.519426537189345
20377726 2.6258965961 0.527516924601929
20377949 2.6234745348 0.528101959423189
20379520 2.6166596746 0.532212731771986
20383239 8.8727848489 0.565210618625045
20383409 8.8732579336 0.566719072473757
20383582 14.2836301538 0.569190140490364
20386397 14.2836301538 0.609398559373311
20386493 14.1954165002 0.610761319357331
20386538 1.7269836085 0.610839033619713
20388082 1.726863226 0.613505310440657
20389721 1.9065931097 0.616630216547455
20389874 2.1172252289 0.616954152007477
20390425 2.116652431 0.618120427496958
20390908 2.7025134405 0.61942574148872
20391582 2.7009638508 0.621246191124159
20392190 3.0997891008 0.623130862897445
20392386 3.1412342563 0.62374654481168
20393574 4.1870631897 0.628720775881044
20393919 5.8652414096 0.630744284167356
20393988 7.1969023626 0.631240870430375
20394344 7.0325190892 0.63374444722613
20394690 6.7610571729 0.636083773007954
20394768 6.3253548878 0.636577150689202
20394880 5.6304045447 0.637207755998208
20395376 2.7129556943 0.638553382022581
20395697 2.4274131895 0.639332581656411
20396665 2.4014321906 0.641657168016912
20396684 2.3710139492 0.641702217281946
20397367 2.4581257927 0.64338111719836
20397609 2.5960364977 0.644009358030804
20397969 3.23868413 0.645175284317604
20398088 3.325540229 0.645571023604855
20398326 2.1777565634 0.646089329666944
20398369 0.7072283612 0.646119740486476
20399469 0.7159170353 0.646907249225306
20399840 0.7699764647 0.647192910493709
20400370 0.8758769978 0.647657125302543
20400580 0.9370103445 0.647853897474888
20400943 1.6527408698 0.648453842410626
20401000 2.6927360866 0.648607328367562
20401656 2.9241379993 0.650525562895103
20402092 2.9286099579 0.651802436836747
20402192 2.9284059526 0.652095277432007
20402293 2.9242801652 0.652390629728692
20402798 1.0391549118 0.652915402959151
20404091 1.0122291215 0.654224215213251
20404238 1.011973873 0.654372975372582
20404736 0.6678721618 0.654705575709158
20408634 1.6311880091 0.66106394656863
20408708 1.7781780483 0.661195531744204
20408911 2.7845313181 0.661760791601778
20409258 2.7992208951 0.662732121252378
20409499 2.7112597757 0.663385534858322
20409779 2.1421931257 0.663985348933518
20409844 1.3877438661 0.664075552284814
20410850 1.3828708465 0.665466720356393
20411689 1.3786668819 0.666623421870308
20411717 1.3764877976 0.66666196352864
20412459 1.4648544709 0.667748885546048
20413039 1.5072502961 0.668623090717786
20413320 1.5167349254 0.669049293231823
20413801 1.5241031027 0.669782386824222
20414120 1.5325130206 0.670271258477794
20414138 1.53818598 0.670298945825434
20414884 1.5419044244 0.671449206526036
20415046 1.5943890068 0.671707497545138
20415638 3.0007897523 0.673483965078499
20415759 3.2253219109 0.673874229029718
20415780 3.3695283241 0.673944989124524
20415921 3.3791386473 0.674421447673794
20416126 3.3688319166 0.675112058216697
20416150 3.3554303266 0.675192588544535
20416499 3.3575404531 0.676364370162667
20416575 3.4394545388 0.676625768707616
20416590 3.5275958544 0.676678682645432
20416640 3.5231374797 0.676854839519417
20416823 11.6965635837 0.678995310655234
20417394 19.7461471033 0.690270360651218
20417488 25.1030314435 0.692630045606907
20417527 25.1850204184 0.693612261403225
20417541 25.1850204184 0.693964851689082
20417553 25.2085416973 0.69426735418945
20417563 25.2234915046 0.694519589104496
20417588 25.2234915046 0.695150176392111
20417675 11.9343241612 0.696188462594135
20417796 11.9343241612 0.69763251581764
20418101 11.9359891263 0.701272992501162
20418489 11.9357795142 0.705904074952671
20419241 8.0408530286 0.711950796430179
20419259 3.1003090259 0.712006601992645
20419697 3.479859201 0.713530780322683
20419842 3.5835991436 0.714050402198505
20419869 3.6019438386 0.714147654682147
20419930 3.7173392974 0.714374412379289
20420151 3.6647887252 0.715184330687558
20420264 3.5253267272 0.715582692607731
20420338 2.7325982816 0.71578490488057
20420387 1.8252554612 0.715874342398168
20420430 1.4306437174 0.715935860078017
20420571 1.2574837647 0.71611316528884
20420685 0.9760350683 0.716224433286626
20420918 3.2858703153 0.71699004107009
20421368 0.8943404449 0.717392494270295
20421389 0.895143708 0.717411292288163
20421596 0.8895018595 0.71759541917308
20421694 0.887459183 0.717682390173014
20421915 0.8873845563 0.717878502159956
20421935 0.887901198 0.717896260183916
20421980 0.8875021649 0.717936197781337
20422254 0.8825726401 0.718178022684724
20422583 0.8825386221 0.718468377891395
20422601 0.6141863217 0.718479433245186
20422811 0.0819766485 0.718496648341371
20423865 0.1547216425 0.718659724952566
20423950 5.4053446222 0.719119179245453
20424184 4.5356509084 0.720180521558018
20424306 0.0100075136 0.720181742474677
20424926 0.0094805707 0.720187620428511
20425051 0.0033362848 0.720188037464112
20425171 0.0031162823 0.720188411417988
20425785 0.0030952374 0.720190311893751
20425911 0.003042864 0.720190695294615
20426420 0.0030384636 0.720192241872587
20426704 0.0030384636 0.72019310479625
20426742 0.0030384636 0.720193220257867
20430392 0.0030344549 0.720204296018252
20432548 0.0030344549 0.720210838303016
20432664 0.0030344549 0.720211190299785
20432801 0.0030344549 0.720211606020106
20432988 0.0030363082 0.720212173809739
20433044 0.0030352622 0.720212343784422
20433957 0.0030980009 0.720215172259244
20434409 0.0031103486 0.720216578136811
20434688 0.0035734724 0.720217575135611
20434842 10.3068427195 0.721804828914414
20437889 13.447729079 0.762780059418127
20437901 12.5927602855 0.762931172541553
20438012 16.1303556807 0.764721642022111
20438262 16.4577480693 0.768836079039436
20438645 16.4575882727 0.77513933534788
20440873 0.9720344104 0.777305028014251
20441301 1.2493129172 0.777839733942812
20443943 1.132789704 0.78083256434078
20444012 1.0758578944 0.780906798535494
20444026 1.0555286184 0.780921575936152
20444441 1.0339667921 0.781350672154873
20444588 1.0069045404 0.781498687122312
20444607 0.9809305617 0.781517324802984
20445091 0.9793505754 0.781991330481478
20445370 0.5964548752 0.782157741391659
20445558 0.4210354531 0.782236896056842
20445618 0.3009842592 0.782254955112394
20445768 0.237849686 0.782290632565294
20445905 0.2030186395 0.782318446118905
20446509 0.1853293883 0.782430385069438
20449120 0.1854801802 0.78291467381994
20450883 0.1854224847 0.783241573660467
20452402 0.1898845858 0.783530008346297
20452460 0.1903130851 0.783541046505232
20452611 0.1866018316 0.783569223381804
20453004 0.185188692 0.78364200253776
20455307 0.1850485059 0.784068169246848
20466824 1.0793420944 0.796498952148053
20467330 1.082088226 0.797046488790409
20469917 1.2367024624 0.800245838060637
20470399 17.5590250598 0.808709288139461
20470737 17.7819294762 0.814719580302417
20470903 18.0361321462 0.817713578238686
20475143 17.7665423302 0.893043717718734
20478538 15.5380965714 0.945795555578637
20478763 2.563315614 0.946372301591787
20479990 0.5271870779 0.94701916013637
20480054 0.2505036611 0.94703519237068
20480547 0.2511200165 0.947158994538815
20480750 0.2518174642 0.947210113484048
20481345 0.251811739 0.947359941468753
20481436 0.251691736 0.947382845416729
20482471 0.245364604 0.947636797781869
20482919 0.2398991068 0.947744272581715
20482998 0.2322673411 0.947762621701662
20483627 0.2225536137 0.947902607924679
20483644 0.2151901508 0.947906266157243
20483873 0.2119619413 0.9479548054418
20484042 0.2119619413 0.94799062700988
20484229 0.2107318638 0.94803003386841
20484425 0.210417547 0.948071275707623
20484740 1.3793376634 0.948505767071594
20484786 2.9723517466 0.948642495251937
20485017 3.398710598 0.949427597400075
20485164 3.4004365543 0.949927461573558
20485634 3.4144775025 0.951532265999733
20485878 6.4628344546 0.953109197606655
20485905 7.5161465889 0.953312133564555
20486115 5.9120516691 0.954553664415066
20486170 1.66784386 0.954645395827366
20486355 0.9704727798 0.95482493329163
20486424 0.6125699219 0.95486720061624
20486579 0.5587954393 0.954953813909332
20486600 0.5200088758 0.954964734095724
20486724 0.5155867727 0.955028666855538
20486741 0.5163771595 0.95503744526725
20487107 0.5189208619 0.955227370302705
20487339 0.5204513169 0.955348115008226
20487364 0.5222763823 0.955361171917784
20487504 0.5231163275 0.955434408203634
20487553 0.5246828166 0.955460117661647
20487688 0.5256031428 0.955531074085925
20488148 0.5265856763 0.955773303497023
20488191 0.526728907 0.955795952840024
20488658 0.5276497234 0.956042365260852
20489363 1.1359283024 0.956843194714044
20489393 1.7941125508 0.956897018090568
20489478 1.7949867179 0.95704959196159
20489549 1.7964004034 0.95717713639023
20489558 1.7978635177 0.95719331716189
20490132 1.1575333994 0.957857741333146
20490138 0.5978321961 0.957861328326322
20490612 0.5973441982 0.958144469476269
20491352 0.5974856944 0.958586608890125
20492492 0.5212905121 0.95918088007392
20492720 0.2501334368 0.95923791049751
20494749 0.2501384806 0.959745441474647
20494807 0.1820726869 0.959756001690487
20495913 0.1937626732 0.959970303207046
20496729 0.1950236886 0.960129442536944
20496825 0.2050101106 0.960149123507561
20496983 0.2177946223 0.960183535057885
20497580 0.2998239231 0.960362529939976
20497631 0.4078665932 0.960383331136229
20497718 0.5329024849 0.960429693652415
20497737 0.6623252885 0.960442277832896
20498839 1.1031347342 0.961657932309985
20499679 0.9443772394 0.96245120919108
20501312 0.9457501028 0.963995619108953
20501368 0.9532294644 0.96404899995896
20501962 1.906387076 0.965181393882104
20502044 3.408998865 0.965460931789034
20502120 4.5241007812 0.965804763448405
20502921 0.7317211799 0.966390872113505
20503541 0.3756939969 0.966623802391583
20503568 0.0706985004 0.966625711251094
20504186 0.0706498779 0.966669372875636
20504435 0.0706207139 0.966686957433397
20505191 0.0703880824 0.966740170823691
20510919 0.0703273545 0.967143005910267
20511107 0.0702550476 0.967156213859216
20511673 0.070214241 0.967195955119622
20512610 0.1129163847 0.967301757772086
20512771 1.1936875948 0.967493941474849
20512772 2.2139799256 0.967496155454774
20512898 1.0489686601 0.967628325505947
20513133 0.717624994 0.967796967379537
20513356 0.0789081823 0.96781456390419
20514321 0.0314160593 0.967844880401414
20514384 0.0084016475 0.967845409705207
20514663 0.0076033968 0.967847531052914
20514705 0.0075837903 0.967847849572107
20515023 0.0075837903 0.967850261217422
20515032 0.0075837903 0.967850329471535
20515294 0.0075837903 0.967852316424593
20515383 0.0075801528 0.967852991058193
20515436 0.007571586 0.96785339235225
20515652 0.0075641661 0.967855026212128
20515763 0.0075391559 0.967855863058433
20516355 0.0075378114 0.967860325442782
20517065 0.0075378114 0.967865677288876
20517354 0.0075392081 0.967867856120017
20517369 0.0076026909 0.96786797016038
20517501 0.007908103 0.967869014029976
20517648 0.0213487638 0.967872152298255
20517670 0.1638508263 0.967875757016433
20517688 0.77878955 0.967889775228334
20517721 2.531090561 0.967973301216847
20517987 4.7774526203 0.969244103613846
20518391 4.7469118062 0.971161855983551
20518565 4.4853750825 0.971942311247906
20518581 2.202787851 0.971977555853522
20518618 1.1620286238 0.972020550912603
20518931 0.4620929432 0.972165186003824
20519634 0.4652088366 0.972492227815954
20520198 0.493131568 0.972770354020306
20520386 0.5113974422 0.97286649673944
20520955 0.5122317889 0.973157956627324
20521060 0.5131652049 0.973211838973838
20522569 0.9298680668 0.97461500988664
20522721 1.0325575433 0.974771958633221
20522999 0.967941669 0.975041046417203
20524255 0.8797095452 0.976145961605974
20525415 0.7592256147 0.977026663319026
20525833 0.0586389323 0.977051174392728
20527290 0.0587212806 0.977136731298562
20527935 0.0640139118 0.977178020271673
20528207 0.1175288384 0.977209988115718
20528308 0.2411113787 0.977234340364966
20528321 0.37869773 0.977239263435456
20528359 0.5408096366 0.977259814201647
20528362 0.5408014381 0.977261436605962
20528481 0.6878816635 0.977343294523918
20528505 0.8238564278 0.977363067078185
20528528 0.9588991876 0.9773851217595
20529019 0.7397053432 0.977748317083011
20529043 0.5540944168 0.977761615349014
20529177 0.4336487143 0.97781972427673
20529449 0.4336487143 0.97793767672702
20529515 0.409225555 0.97796468561365
20529652 0.3831373782 0.978017175434464
20529812 0.3831373782 0.978078477414976
20529865 0.3350745184 0.97809623636445
20532303 0.3513980092 0.97895294471088
20532379 0.3849589929 0.97898220159434
20533972 5.1336183975 0.987160055701558
20534033 5.616170629 0.987502642109927
20534066 9.8294737739 0.987827014744466
20534313 5.6199794461 0.989215149667653
20534379 5.3947923259 0.989571205961162
20534909 1.0198125568 0.990111706616266
20536377 0.6974288493 0.991135532167039
20538145 0.5423510997 0.992094408911308
20538394 0.5480934191 0.992230884172664
20539108 0.7585774349 0.992772508461183
20539305 1.2446790008 0.99301771022434
20542741 3.459767213 1.00490547036821
20549093 18.6808120182 1.12356598830781
20550347 0.2205510765 1.12384255935775
20559234 0.2207131836 1.1258040374204
20559282 0.2205400001 1.12581462334040
20562080 4.1862452443 1.13752773753395
20562401 4.9105564959 1.13910402616914
20563840 0.421274491 1.13971024016169
20567085 0.4218263088 1.14107906653374
20568700 0.4262147964 1.14176740342993
20570809 0.4242893523 1.14266222967393
20571275 0.4242893523 1.14285994851210
20571795 0.4233706557 1.14308010125307
20572156 0.4217676147 1.14323235936197
20572684 0.4217800989 1.14345505925419
20578170 1.8131969731 1.15340225784862
20578244 3.2399842001 1.15364201667943
20579914 2.229231996 1.15736483411275
20579916 2.2202850963 1.15736927468294
20580112 0.1263608202 1.15739404140370
20580570 0.1002502258 1.15743995600711
20582608 0.1001989382 1.15764416144317
20584114 0.1034183858 1.15779990953218
20584199 0.1077521019 1.15780906846084
20584582 0.2119595722 1.15789024897700
20585203 0.7487082547 1.15835519680316
20586042 0.2541783303 1.15856845242229
20586432 0.1345839867 1.15862094017710
20586519 0.1255773313 1.15863186540492
20588893 4.1858876896 1.16856916278003
20589264 0.066866492 1.16859397024856
20590454 0.0592681279 1.16866449932076
20591214 0.0584307588 1.16870890669745
20591724 0.0579419044 1.16873845706870
20592038 0.0576010366 1.16875654379419
20594374 0.0575414322 1.16889096057981
20594389 0.057543957 1.16889182373916
20594649 0.0574856701 1.16890677001339
20595252 0.0575597747 1.16894147855753
20595901 0.0575828779 1.16897884984529
20599515 0.0727560831 1.16924179032961
20599640 0.0950051244 1.16925366597016
20599889 0.1161936852 1.16928259819778
20600017 0.1430993506 1.16930091491466
20600154 0.1661090504 1.16932367185456
20601049 0.1955228217 1.16949866477998
20601713 0.2070757832 1.16963616310003
20602228 1.2598062073 1.17028496329679
20603182 0.5940849354 1.17085172032516
20603359 0.343217805 1.17091246987664
20603899 0.172023071 1.17100536233498
20604377 0.0769579787 1.17104214824880
20605595 0.0517563697 1.17110518750710
20606091 0.1771153805 1.17119303673582
20606144 0.3366554925 1.17121087947693
20606164 0.4614639872 1.17122010875667
20608288 0.2369113965 1.17172330856284
20608329 0.0323605361 1.17172463534482
20611690 0.0323598888 1.17183339693107
20611785 0.0324465877 1.17183647935690
20612290 0.0326291621 1.17185295708377
20612465 0.0332749838 1.17185878020593
20612595 0.0341387141 1.17186321823876
20612672 0.0354922715 1.17186595114367
20614124 0.4802807181 1.17256331874635
20615151 0.4801982297 1.17305648232825
20615688 0.4805319633 1.17331452799254
20616389 0.4837216404 1.17365361686246
20616948 0.4933176849 1.17392938144832
20617538 0.4933537411 1.17422046015557
20617574 0.4817848363 1.17423780440968
20617652 0.4635071505 1.17427395796742
20617871 0.3781037527 1.17435676268926
20618025 0.1509957341 1.17438001603231
20618768 0.0787143383 1.17443850078567
20619072 0.0597406368 1.17445666193926
20622221 0.0630757592 1.17465528750498
20622987 0.0706209002 1.17470938311453
20625084 0.5401303848 1.17584203653146
20626203 0.1898983102 1.17605453274057
20626291 0.1146191661 1.17606461922719
20631384 0.0641379293 1.17639127370111
20632463 0.0643213469 1.17646067643442
20633541 0.0856914437 1.17655305181072
20635226 0.1400678192 1.17678906608608
20635506 0.205925188 1.17684672513872
20635795 0.2547028962 1.17692033427572
20639015 0.2539202887 1.17773795760533
20639210 0.2533995218 1.17778737051208
20640025 0.3145893188 1.17804376080690
20640192 1.0780312554 1.17822379202656
20640199 1.9371450203 1.1782373520417
20640534 0.0685532665 1.17826031738598
20641690 0.0459804295 1.17831347076248
20641707 0.0311326184 1.17831400001699
20644322 0.0312470504 1.17839571105379
20644436 0.0320604059 1.17839936594006
20644473 0.0325222787 1.17840056926437
20644642 0.033437956 1.17840622027894
20644690 0.0991830188 1.17841098106384
20644775 9.784058931 1.17924262607297
20645608 7.1078265038 1.18516344555064
20645916 2.4329399646 1.18591279105974
20646485 2.2079380379 1.1871691078033
20646940 1.8634636862 1.18801698378052
20647920 1.8638355988 1.18984354266735
20647955 1.8437042239 1.18990807231518
20649076 1.8637537127 1.19199734022712
20649166 1.844308079 1.19216332795423
20649375 1.971662222 1.19257540535863
20651027 4.3449199331 1.19975321308811
20651157 5.1866003703 1.20042747113625
20651901 4.0120945108 1.20341246945228
20652144 0.6488239939 1.2035701336828
20652474 0.3980077451 1.20370147623868
20652522 0.3243019401 1.20371704273181
20652555 0.2969796155 1.20372684305912
20652668 0.2892423411 1.20375952744366
20652757 0.2893305976 1.20378527786685
20652849 0.2921846852 1.20381215885789
20653006 5.5623149418 1.20468544230375
20653223 5.649377771 1.20591135728006
20653246 5.7476290483 1.20604355274817
20653282 5.9448215884 1.20625756632535
20653540 7.2074674718 1.20811709293308
20653921 6.0114018281 1.21040743702958
20654320 1.6248907875 1.21105576845379
20654335 1.6088467259 1.21107990115468
20654347 0.5317399913 1.21108628203458
20654828 0.6490742726 1.21139848675970
20654962 1.4448654966 1.21159209873624
20655407 0.8004116804 1.21194828193402
20655438 0.3674926619 1.21195967420654
20655466 0.1447804927 1.21196372806034
20655710 0.1415233467 1.21199825975693
20656094 0.3090693008 1.21211694236844
20656173 0.3090693008 1.2121413588432
20656239 1.5233856566 1.21224190229654
20656645 0.4034185938 1.21240569024562
20656765 0.3241878302 1.21244459278524
20656814 0.291270022 1.21245886501632
20658847 0.3915669356 1.21325492059640
20659073 0.8276709044 1.21344197422079
20659151 1.6916079839 1.21357391964353
20659253 4.5659243378 1.21403964392599
20660360 4.5571693738 1.21908443042279
20660992 4.5530065194 1.22196193054305
20661105 4.5481255681 1.22247586873224
20661292 4.5479234429 1.22332633041607
20661943 4.5522178492 1.22628982423589
20662152 4.5643967579 1.22724378315830
20662371 4.5669554937 1.22824394641142
20663034 4.566506546 1.23127154025141
20663078 4.5463524681 1.23147157976001
20665301 6.7698328811 1.24652091825470
20665362 13.4195025214 1.2473395079085
20665790 13.2637459438 1.25301639117245
20665840 13.0940472744 1.25367109353617
20666556 12.2742766251 1.26245947559974
20667084 11.2731535385 1.26841170066807
20667820 11.303996876 1.27673144236880
20668817 11.392690248 1.28808995454606
20669142 11.7912380345 1.29192210690727
20669240 12.2361489937 1.29312124950865
20669845 12.2411281516 1.30052713204037
20672016 3.5047840162 1.30813601813954
20672229 2.3747099686 1.30864183136285
20672490 2.1306722983 1.30919793683271
20672509 1.9193145457 1.30923440380908
20673985 1.0552599679 1.3107919675217
20675194 0.9996742728 1.31200057371751
20676314 1.0075874978 1.31312907171505
20677257 1.0366645703 1.31410664640484
20677591 1.058126277 1.31446006058136
20677723 1.0662519026 1.31460080583250
20677814 1.0741569557 1.31469855411547
20683044 1.0779793631 1.32033638618449
20684277 1.8318602084 1.32259506982144
20684890 3.5024109745 1.32474204774881
20687978 3.5257774833 1.33562964861724
20690168 3.535937699 1.34337335217805
20690569 3.5186067624 1.34478431348977
20690599 3.4978184967 1.34488924804468
20690762 3.4587033376 1.34545301668870
20690831 3.4136283168 1.34568855704256
20690984 3.3658113659 1.34620352618155
20691156 3.3117163432 1.34677314139258
20691329 3.2760635553 1.34733990038764
20691525 3.2544833564 1.34797777912550
20691610 2.3547285545 1.34817793105263
20691662 1.6863230317 1.34826561985028
20691718 1.3222058553 1.34833966337818
20691888 0.3832722689 1.34840481966389
20691962 0.2098633559 1.34842034955223
20692188 0.207544375 1.34846725458098
20692305 0.2078217287 1.34849156972323
20692453 0.2097198107 1.34852260825522
20692574 0.2121531357 1.34854827878464
20692643 0.2203088765 1.34856348009711
20692999 0.354117894 1.34868954606738
20693974 10.209192738 1.35864350898693
20693986 17.6244776569 1.35885500271881
20694079 17.5926669324 1.36049112074352
20694226 0.416116125 1.3605522898139
20694272 0.3380996898 1.36056784239963
20694396 0.3328266306 1.36060911290182
20694500 0.3321253678 1.36064365394008
20694602 0.3331231535 1.36067763250173
20694799 0.3343310786 1.36074349572422
20694850 0.3375167425 1.36076070907808
20694968 0.3467080095 1.36080162062321
20695087 0.3710635876 1.36084577719013
20695472 0.3739446495 1.36098974588019
20695501 0.5204412637 1.36100483867684
20695878 0.5772844574 1.36122247491727
20697600 0.5177689982 1.36211407313218
20698068 0.2576658333 1.36223466074216
20698239 0.1578257453 1.36226164894461
20698298 0.088874122 1.36226689251780
20698504 0.0590120635 1.36227904900289
20707100 0.1283100236 1.36338200196575
20708308 0.7201874208 1.36425198837008
20708491 0.4881375171 1.36434131753571
20709015 0.5233813374 1.36461556935650
20709118 0.5831876781 1.36467563768735
20709437 39.1022671356 1.37714926090360
20709569 62.4017471443 1.38538629152665
20709688 62.4017471443 1.39281209943682
20710083 62.4017471443 1.41746078955882
20711811 61.6603492456 1.52400987305522
20711852 58.6307146883 1.52641373235744
20712322 0.4704090178 1.52663482459581
20713121 0.3956701744 1.52695096506515
20713790 0.3906295495 1.52721229623377
