position COMBINED_rate(cM/Mb) Genetic_Map(cM)
380425 0.4955251721 0.3940210667528
381141 0.4799780236 0.394364731017697
381590 0.4633234762 0.394572763258511
386423 0.4567287886 0.396780133493815
387867 0.4568250458 0.39743978885995
392461 0.4939616695 0.399709048769633
393342 0.5175632881 0.400165022026449
395396 0.5248703141 0.401243105651611
396264 0.5284315884 0.401701784270342
397044 0.5330678352 0.402117577181798
397269 0.5273467612 0.402236230203068
398151 0.5264186671 0.40270053146745
400245 0.52527113 0.40380044921367
400475 0.5245638713 0.403921098904069
401209 0.5239241745 0.404305659248152
404750 0.5237043071 0.406160096199593
405416 0.5221028743 0.406507816713877
408372 0.5636319586 0.408173912783499
409415 0.6341050776 0.408835284379435
410054 0.8414123797 0.409372946890064
410212 1.0384000472 0.409537014097521
414930 1.0609445312 0.414542550395723
419092 1.0564804454 0.418939622009478
419154 1.0543333792 0.419004990678988
420907 1.0290661352 0.420808943613994
424277 1.0152485731 0.424230331305341
424420 1.0033471853 0.424373809952839
426432 0.9626268504 0.426310615175843
426476 0.962481241 0.426352964350447
427784 1.005477737 0.427668129230443
429951 1.0148821004 0.42986737874201
430011 2.2845674566 0.430004452789406
432751 2.4283469509 0.436658123434872
433623 2.4463218938 0.438791316126266
436257 2.4567293043 0.445262341113792
436808 2.471279735 0.446624016247777
436883 2.4746475683 0.446809614815399
439550 2.5052348989 0.453491076290766
441809 2.7374150544 0.459674896898655
442805 1.2391635715 0.460909103815869
446362 1.2396712968 0.465318614618587
448172 4.1864632498 0.472896113100725
448561 4.4371561341 0.47462216683689
449345 4.5372826657 0.478179396446799
449554 4.5900229947 0.479138711252691
450309 4.5950339731 0.482607961902381
450759 4.5856198861 0.484671490851126
455232 4.5747422447 0.50513431291167
455497 4.5438832009 0.506338441959908
455646 0.6445027567 0.506434472870656
456416 0.4483930572 0.5067797355247
456483 0.2637180868 0.506797404636516
460673 0.2638894774 0.507903101546822
461762 0.2640914274 0.508190697111261
467585 0.2681873466 0.509752352030512
470829 0.270838241 0.510630951284316
473930 0.2730111625 0.511477558899229
474180 0.2759528321 0.511546547107254
477619 0.2764676666 0.512497319412691
480096 0.2803679721 0.513191790879583
480510 0.2854728469 0.5133099766382
480875 0.2893198789 0.513415578393998
485555 0.3139689941 0.514884953286386
489193 0.3374261217 0.516112509517131
489603 0.7937692026 0.516437954890197
490267 0.861367313 0.517009902786029
490645 0.9069808935 0.517352741563772
491405 0.8999485029 0.518036702425976
492368 0.9100360374 0.518913067129992
493863 0.9226534129 0.520292433982277
495538 0.795718867 0.521625263084502
495662 0.4718667375 0.521683774559952
501362 0.4295318074 0.524132105862132
507904 0.4296662972 0.526942982778415
510417 0.4341583371 0.528034022679547
511094 0.4405826418 0.528332297128046
511183 0.4492794867 0.528372283002362
511763 0.4665703908 0.528642893829026
511967 0.4285424086 0.52873031648038
514407 0.433354534 0.52978770154334
516922 0.439779715 0.530893747526565
521579 0.4405170231 0.532945235303142
522672 0.4399033248 0.533426049637148
524305 0.4398283186 0.534144289281422
525812 0.4396781166 0.534806884203138
527457 0.4395481128 0.535529940848694
527961 0.4393372356 0.535751366815437
533465 0.4393988146 0.538169817890995
534954 0.4399784346 0.538824945780115
536631 0.44113917 0.539564736168205
536686 0.4402496172 0.53958894989715
537913 0.4418411921 0.540131089039857
539140 1.1558640778 0.541549334263318
540258 5.0001142502 0.547139461995041
542029 4.9452911413 0.555897572606284
547207 2.1500371726 0.567030465086007
547297 1.2026885532 0.567138707055795
547458 0.0516140576 0.567147016919068
550337 0.0514156701 0.567295042633286
552621 0.0513925577 0.567412423235073
556375 0.0514800913 0.567605679497813
556801 0.0514635147 0.567627602955075
570623 0.2588259448 0.571205095164101
572855 3.213917561 0.578378559160253
575312 2.9621382275 0.58565653278522
580124 0.8414266056 0.589705477611368
587804 0.8875167561 0.596521606298216
591586 1.8490172836 0.603514589664791
594453 5.8588678453 0.620311963777266
596073 6.0134264954 0.630053714699814
596442 6.1310358209 0.632316066917726
601632 16.0983723736 0.71586661953671
602595 16.1167201041 0.731387020996958
604554 16.1219530425 0.762969927007216
606104 16.1219530425 0.78795895422309
609130 15.2478573609 0.834098970597174
612698 1.1333645875 0.838142815445374
623238 1.1188230679 0.84993521058104
624114 0.4834387001 0.850358702882328
626346 0.0038171881 0.850367222846167
627920 0.0038171881 0.850373231100236
628302 0.0038171881 0.85037468926609
630089 0.0038171881 0.850381510581225
630405 0.0038149679 0.850382716111082
630665 0.0038149679 0.850383708002736
630710 0.0038149679 0.850383879676291
630902 0.0038149679 0.850384612150128
632767 0.0038149679 0.850391727065261
633125 0.0038149679 0.85039309282377
633353 0.0038149679 0.850393962636451
633354 0.0038323731 0.850393966468824
633764 0.0038323731 0.850395537741795
635525 0.0462561621 0.850476994843253
635794 0.5041311003 0.850612606109234
637212 0.0081819728 0.850624208146664
641164 0.0090552409 0.850659994458701
642610 0.013464614 0.850679464290545
643873 0.0368698444 0.850726030904022
644393 0.1806128656 0.850819949594134
644438 0.3354410157 0.85083504443984
645968 0.3358472441 0.851348890723314
646388 0.3175218045 0.851482249881204
646421 0.300238621 0.851492157755697
646571 0.2780531433 0.851533865727192
646639 0.2504117195 0.851550893724118
646865 0.1934525191 0.851594613993434
647006 0.0694572544 0.851604407466305
647094 0.0694572544 0.851610519704692
650788 0.0669132143 0.851857697118316
651115 0.0652506176 0.851879034070271
651279 0.0642568753 0.85188957219782
652941 0.0646395364 0.851997003107317
653739 0.0663059572 0.852049915261163
655262 2.8128208631 0.856333841435664
655648 1.5422249392 0.856929140262195
655686 0.0645517149 0.856931593227362
659543 0.0645517149 0.857180569191731
661080 0.0645517149 0.857279785177532
661142 0.0645467523 0.857283787076175
661335 0.0645467523 0.857296244599369
665323 0.064537958 0.857553621975873
671245 0.0647368112 0.8579369933718
671682 0.064747593 0.85796528806994
674424 0.0670620996 0.858149172347043
675680 0.1614770151 0.858351987478009
676261 0.3138124568 0.85853431251541
676989 1.2686025297 0.859457855157031
677629 0.4593632056 0.859751847608615
677854 0.3874834754 0.85983903139058
678020 0.3392055114 0.859895339505473
678430 0.3344697322 0.860032472095675
678877 0.312001554 0.860171936790313
679241 0.3102321854 0.860284861305798
679412 0.3057702993 0.860337148026979
679953 0.3043824386 0.860501818926261
680695 0.3173717 0.860737308727661
682566 0.3282076703 0.861351385278793
685708 1.5725314921 0.86629227922697
697249 1.2867722706 0.881142918001965
700644 0.9237381341 0.884279008967235
701656 0.8513330751 0.885140558039236
705795 0.7796431605 0.888367501080546
707295 0.7821397867 0.889540710760595
710255 0.2552380658 0.890296215435364
711905 0.0338693985 0.890352099942889
712867 0.0283942597 0.89037941522072
715060 0.028339515 0.890441563777115
715990 0.0293245355 0.89046883559513
716287 0.0335780364 0.89047880827194
716428 0.0406513008 0.890484540105353
717523 1.122201195 0.891713350413878
717544 1.558863484 0.891746086547042
718862 0.9030239261 0.892936272081642
720960 0.9133715175 0.894852525525357
724084 0.9134087357 0.897706014415684
725335 1.3307490596 0.899370781489244
731725 1.1186352005 0.906518860420439
731771 0.920060154 0.906561183187523
735921 0.8696439096 0.910170205412363
737793 0.7679755918 0.911607855720212
740404 0.7340435464 0.913524443419863
740466 0.7090645836 0.913568405424046
746884 0.7044272716 0.918089419653175
749057 0.7858463444 0.919797063759556
750107 1.0766574532 0.920927554085416
751873 1.0764120576 0.922828497779137
754230 1.0765368866 0.925365895220854
757459 1.0802552855 0.928854039537733
759602 1.2340688659 0.931498649117357
760298 2.0539928272 0.932928228125088
760411 2.898759678 0.933255787968702
764040 0.6799225725 0.935723226984305
766485 0.6538661613 0.937321929748683
769247 0.6588239269 0.93914160143478
770103 0.6701622143 0.939715260290222
770148 0.683225564 0.939746005440602
772842 0.6960504906 0.941621165462278
774692 0.6733660073 0.942866892575783
778024 0.6734506509 0.945110830144582
778820 0.68012906 0.945652212876342
780339 0.5599687334 0.946502805382377
783004 0.5451882676 0.94795573211553
785279 0.521699825 0.949142599217406
787738 0.5205890617 0.950422727720126
789761 5.9041448997 0.962366812852219
792190 14.1817264515 0.996814226402912
798489 13.7780759472 1.08360232679433
800821 13.7344030695 1.1156309547524
801627 13.7105236133 1.12668163678472
801796 13.7083570769 1.12899834913072
802234 13.6465575678 1.13497554134541
804760 11.8500844126 1.16490885457164
806655 10.5575273966 1.18491536898820
809963 9.7254889809 1.21708728653701
810039 9.6556142986 1.21782111322371
810143 1.5948452443 1.21798697712911
811433 1.5365586837 1.21996913783109
811746 1.3886764117 1.22040379354795
818802 1.3710027607 1.23007758902745
824098 1.3736810785 1.23735260401918
828466 1.3729601546 1.24334969397448
828844 1.3710133865 1.24386793703457
829230 1.3707772778 1.24439705706380
829583 1.3697871694 1.24488059193460
829955 1.3684362599 1.24538965022329
830953 1.3587171632 1.24674564995216
831464 1.3569270408 1.24743903967001
831496 1.3434386327 1.24748202970625
831539 1.33149943 1.24753928418174
835298 1.3282423315 1.25253214710585
836149 1.3233780553 1.25365834183091
839978 1.1655924185 1.25812139520135
840014 1.0006870626 1.25815741993560
840378 0.8637281527 1.25847181698319
840597 0.8641097365 1.25866105701548
840769 0.8034228201 1.25879924574054
841710 0.7877037411 1.25954047496091
845819 0.7863444987 1.26277156450607
847597 0.7899378043 1.26417607392212
847743 0.7896527973 1.26429136323052
852137 2.4003717809 1.27483859683580
854689 3.4270555244 1.28358444253407
855717 12.9519608242 1.29689905826134
860673 12.9528452987 1.3610933595617
862833 12.953022031 1.38907188714866
865040 3.0570052853 1.39581869781332
867937 3.0499034134 1.40465426800194
868453 2.7494033753 1.40607296014359
870950 2.4426076135 1.41217215135450
874641 2.4422224365 1.42118639436762
874650 2.4409322845 1.42120836275818
875050 2.4424441486 1.42218534041762
875068 2.4457948835 1.42222936472553
875116 2.4457948835 1.42234676287993
875402 2.4488844241 1.42304714382523
875708 2.4575937693 1.42379916751863
875737 2.4662670163 1.42387068926211
875772 2.4659386217 1.42395699711386
878324 2.4662633991 1.43025090130837
878634 2.4659576555 1.43101534818157
880773 2.4724624588 1.43630394538095
885032 2.555110015 1.44718615893483
889656 2.8347414883 1.46029400357673
891352 2.834036074 1.46510052875823
892018 4.3161964093 1.46797511556683
895079 21.0512324052 1.53241293795915
897566 21.2344253335 1.58522295376356
898328 7.4510704345 1.59090066943465
902322 6.6652669665 1.61752174569885
903638 6.6373080665 1.62625644311436
903776 6.6373080665 1.62717239162754
904551 6.6277508901 1.63230889856737
904871 6.6261378167 1.63442926266871
904995 6.6226237172 1.63525046800965
905016 6.591008629 1.63538887919085
905031 6.5477858617 1.63548709597878
905122 1.9197664176 1.63566179472278
905356 1.7785642089 1.63607797874766
905559 1.7176646829 1.63642666467829
905563 1.6560253201 1.63643328877957
905622 1.4627783813 1.63651959270407
905762 1.4587948899 1.63672382398866
906225 1.3472385252 1.63734759542582
906887 0.7120429352 1.63781896784893
910950 0.7688127412 1.64094265401642
911717 0.9835080038 1.64169700465534
913781 0.9837236787 1.64372741032817
914426 0.9837280682 1.64436191493216
916122 0.9835425687 1.64603000312868
917120 0.9834657302 1.64701150192742
917767 0.992747149 1.64765380933282
920310 0.9943591125 1.65018246455591
920416 1.0117937964 1.65028971469833
923865 3.6484123926 1.66287308904040
928106 1.2362453317 1.66811600549214
929428 1.0707834193 1.66953158117246
929711 1.0308508929 1.66982331197515
930010 1.0106419117 1.67012549390675
931686 1.0128906872 1.67182309869849
932359 1.0886488356 1.67255575936485
933238 1.5912860125 1.67395449976984
933778 2.5407984369 1.67532653092577
933911 3.254513947 1.67575938128072
934180 3.7001014586 1.67675470857308
934679 3.7088351483 1.67860541731208
935480 3.7536224987 1.68161206893354
935567 20.587486223 1.68340318023494
938014 20.587486223 1.73378075902262
938106 20.590740224 1.73567510712323
938967 20.5785510334 1.75339323956299
939312 20.5717613177 1.76049049721759
939795 1.2394382581 1.76108914589626
943107 1.2388090484 1.76519208146456
943361 1.2224023057 1.76550257165021
947817 51.6523963611 1.99566564983527
948966 51.666158294 2.05503006571507
950922 0.3525845946 2.05571972118211
951045 0.3462059429 2.05576230451309
957885 0.3013606746 2.05782361152735
960725 0.2466776908 2.05852417616922
961051 0.2237127485 2.05859710652523
963315 0.2220346777 2.05909979303555
965679 0.2215465508 2.05962352908164
966335 0.2209694482 2.05976848503966
968292 0.2224632952 2.06020384570836
970598 0.095601582 2.06042430295646
974411 0.09586368 2.06078983116830
975966 0.0931666146 2.060934705254
976554 0.0928432451 2.06098929708212
979006 0.0927083868 2.06121661804655
982456 0.7718428796 2.06387947598117
982503 1.5511722873 2.06395238107867
982572 1.6748038744 2.06406794254601
983163 1.6847063189 2.06506360398048
983292 1.6914973042 2.06528180713272
985717 1.2034297936 2.0682001243822
985767 0.8823871218 2.06824424373829
985891 0.8284540172 2.06834697203642
985947 0.7905372405 2.06839124212189
986758 1.9861427762 2.07000200391339
987256 1.7155838304 2.07085636466093
987358 1.1174412762 2.0709703436711
987371 0.6558060179 2.07097886914933
987877 4.2227247031 2.0731155678491
987935 4.2344809355 2.07336116774336
987972 3.1282896581 2.07347691446071
987996 1.2898310028 2.07350787040478
988070 0.3713359995 2.07353534926874
988168 0.3060427337 2.07356534145664
988578 0.3044174273 2.07369015260184
988889 0.2996369413 2.07378333969058
988998 0.2981664246 2.07381583983086
989191 0.3491463291 2.07388322507238
989381 0.3552138657 2.07395071570686
989449 0.3618903581 2.07397532425121
989633 0.3270570745 2.07403550275292
989858 0.5683613466 2.07416338405590
990021 1.6003596947 2.07442424268614
990386 0.8043681265 2.07471783705231
990400 0.25325825 2.07472138266781
990815 0.2454566457 2.07482324717578
990898 0.2426298242 2.07484338545119
991002 0.2071307749 2.07486492705178
991219 0.1633512395 2.07490037427075
991872 0.1314358772 2.07498620189856
992091 0.1143722338 2.07501124941776
992300 0.10173703 2.07503251245703
992590 0.0944784706 2.07505991121351
992961 0.0897895945 2.07509322315307
993820 0.089507302 2.07517010992548
994364 0.089659591 2.07521888474299
994699 0.0913146672 2.0752494751565
994887 0.0957989208 2.07526748535361
995082 0.113421602 2.075289602566
995101 0.1324291454 2.07529211871976
995156 0.1518349656 2.07530046964287
995894 0.2174268931 2.07546093068998
1004554 0.2170014193 2.07734016298112
1004694 0.2166516243 2.07737049420852
1007461 0.2165509777 2.07796969076381
1007763 0.2164516152 2.07803505915160
1009035 0.216441714 2.07831037301181
1012750 0.2163623806 2.07911415925574
1013165 0.2163368393 2.07920393904405
1016057 0.2160076423 2.07982863314558
1022502 0.2162029557 2.08122206119507
1025983 0.216251046 2.08197483108620
1026398 0.2162553244 2.08206457704582
1029912 0.21627588 2.08282457048814
1032776 0.2163032556 2.08344406301218
1035548 0.2167797429 2.0840449764595
1035653 0.2170369851 2.08406776534293
1036640 3.149817456 2.08717663517201
1037035 18.2007633337 2.09436593668882
1040849 17.9951603991 2.16299947845099
1045384 14.8844826003 2.23050060704335
1045838 14.5494212108 2.23710604427305
1045951 14.5499875489 2.23875019286607
1046081 14.5499875489 2.24064169124743
1046471 16.8150125969 2.24719954616022
1047358 16.8150125969 2.26211446233367
1047385 16.8150125969 2.26256846767379
1047430 16.8150125969 2.26332514324065
1047729 16.8138779184 2.26835249273825
1047780 16.8128294838 2.26920994704192
1048526 16.8066828399 2.28174773244049
1048568 16.8063990271 2.28245360119963
1048864 16.7903000729 2.28742353002121
1048950 16.5430373514 2.28884623123343
1049075 13.8417151769 2.29057644563054
1049139 12.1738876243 2.29135557443850
1049431 11.7881903336 2.29479772601591
1049677 11.7881903336 2.29769762083797
1049703 11.785901417 2.29800405427481
1050199 11.785901417 2.30384986137765
1050406 11.7844468168 2.30628924186872
1050507 8.9357667906 2.30719175431457
1050760 7.6769263041 2.30913401666951
1050877 1.2286823302 2.30927777250214
1051520 1.1075997018 2.30998995911040
1052943 1.0875807196 2.31153758647439
1053817 1.080502563 2.31248194571446
1055808 1.0790214833 2.31463027748771
1056547 1.0780255081 2.31542693833819
1060082 1.0779299096 2.31923742056863
1060223 1.0780921345 2.31938943155959
1061058 1.0809986453 2.32029206542842
1062312 1.0843775273 2.32165187484765
1062888 1.0840825822 2.322276306415
1065433 1.0847812985 2.32503707481968
1066396 1.0851109968 2.3260820367096
1070147 1.1248997923 2.33030153583052
1072974 1.4010342777 2.33426225973357
1073552 1.6887704403 2.33523836904807
1073782 1.9462854293 2.33568601469681
1079582 1.9673646039 2.34709672939943
1080758 2.1416932411 2.34961536065096
1081151 1.944209793 2.35037943509961
1081175 1.3964036367 2.35041294878689
1081188 0.836082132 2.35042381785461
1081348 0.4302532658 2.35049265837713
1083422 0.4334425694 2.35139161826607
1084970 0.4714116522 2.35212136350368
1085335 0.5822237439 2.3523338751702
1085393 0.707280352 2.35237489743062
1085630 0.8523812472 2.3525769117862
1086120 1.1913651396 2.35316068070461
1086769 1.1998014328 2.35393935183449
1086855 1.200755671 2.3540426168222
1088773 1.2109454885 2.35636521026914
1088797 3.0248052377 2.35643780559485
1089552 3.1989130515 2.35885298494873
1089786 3.1837889064 2.35959799155283
1089949 3.0830091786 2.36010052204894
1090130 0.8367585735 2.36025197535074
1092101 0.8561701016 2.36193948662100
1092608 0.8634200044 2.36237724056323
1092676 0.8718829646 2.36243652860482
1092749 0.8781952306 2.36250063685665
1092839 0.8830890211 2.36258011486855
1092871 0.8888381187 2.36260855768835
1094959 0.8893284555 2.36446547550343
1096507 0.8578540107 2.365793433512
1100064 0.7440624407 2.36844006361357
1100163 0.7438444988 2.36851370421895
1100306 0.6926576855 2.36861275426798
1100365 0.6933176991 2.36865366001222
1100633 0.6515930973 2.3688282869623
1100776 0.6212761287 2.36891712944870
1101309 0.618058135 2.36924655443466
1101744 0.6120438174 2.36951279349523
1102362 0.5988524513 2.36988288431013
1102377 0.5860895551 2.36989167565346
1102701 0.5805149885 2.37007976250973
1103095 0.5819703588 2.3703090588311
1103758 0.5970873864 2.37070492776828
1105760 3.5550288023 2.37782209543049
1105783 9.040974553 2.37803003784521
1105873 9.9250206437 2.37892328970314
1105966 9.9338311439 2.37984713599952
1106795 33.2712904035 2.40742903574402
1109435 33.259937935 2.49523527189242
1109518 31.5957793736 2.49785772158043
1109653 24.2657712093 2.50113360069369
1110644 24.2554256991 2.52517072756149
1111384 23.9138947087 2.54286700964593
1111425 0.8727419515 2.54290279206594
1112783 0.8710100026 2.54408562364947
1113551 0.9102012357 2.54478465819849
1113695 0.9561911564 2.54492234972501
1113847 1.0453657188 2.54508124531427
1113993 1.2064834586 2.54525739189923
1114050 1.2063727568 2.54532615514636
1114107 1.3925824643 2.54540553234683
1114258 1.613077228 2.54564910700826
1115044 1.2901202963 2.54666314156115
1115377 0.8259487224 2.54693818248571
1116567 0.8207136124 2.54791483168446
1116652 0.8125129805 2.54798389528781
1116912 0.8059497298 2.54819344221756
1117053 0.8017418765 2.54830648782214
1117662 0.8012145856 2.54879442750477
1117737 0.8012799402 2.54885452350029
1118082 0.8026365485 2.54913143310952
1118087 0.8040833991 2.54913545352652
1119946 0.8930833185 2.55079569541561
1120213 1.201824646 2.55111658259609
1126543 1.2663556208 2.55913261367575
1126679 1.3257497457 2.55931291564117
1128406 2.0410180667 2.56283775384236
1129872 3.4464097284 2.56789019050419
1130433 4.4540666311 2.57038892188424
1131393 6.817377263 2.57693360405672
1131695 6.9062436416 2.57901928963648
1133049 6.9121594492 2.5883783535307
1134267 6.8955815552 2.59677717186493
1134818 6.4342479077 2.60032244246208
1135009 5.8255336793 2.60143511939482
1135403 5.1411002089 2.60346071287713
1142114 5.1246773447 2.63785242253741
1146228 5.1240720842 2.65893285509181
1146254 5.0946676688 2.6590653164512
1147708 4.6977026733 2.66589577613818
1151323 3.4125252305 2.67823205484643
1155025 2.2279777337 2.68648002841659
1156841 1.6752788804 2.6895223348634
1159731 1.6421549708 2.69426816272901
1161810 1.6398180888 2.69767734453563
1168226 2.3722689367 2.71289782203349
1170512 14.95250789 2.74707925507003
1179031 6.2961181953 2.80071588597579
1179893 6.3040332368 2.80614996262591
1183677 6.313576826 2.8300405373355
1184126 6.3265199663 2.83288114480037
1184911 6.3706020635 2.83788206742022
1184967 6.4579572031 2.83824371302359
1186264 6.4582874643 2.84662011186479
1186297 6.4552368052 2.84683313467936
1186299 6.4552368052 2.84684604515297
1187931 6.3268559154 2.8571714740069
1190903 6.3243863336 2.87596755019036
1192213 6.3018263208 2.88422294267061
1193226 5.9917579341 2.89029259345785
1194437 5.8347442057 2.89735846869095
1196760 5.660176559 2.91050705883751
1198938 5.6397989987 2.92279054105668
1201615 11.2531862562 2.95291532066453
1212523 6.5442608773 3.02430011831412
1212889 5.8316672429 3.02643450852502
1215681 0.3489104925 3.02740866662008
1216917 0.3521847971 3.02784396702929
1217549 0.2574382581 3.02800666800841
1221967 0.3862498907 3.02971312002552
1225628 0.5813532102 3.03184145412807
1226198 0.6978494584 3.03223922831935
1228869 0.73910978 3.03421339054173
1232181 0.8031771451 3.03687351324631
1234842 1.6801452133 3.04134437965890
1234911 2.9222151485 3.04154601250414
1235162 3.8627654373 3.04251556662891
1237574 3.8802979688 3.05187484532965
1243557 3.8831401224 3.07510767268197
1246211 3.5272071759 3.08446888052681
1246270 3.0872284452 3.08465102700508
